                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                0.80733,                 0.6451,                 1.0755,                0.88617,                0.73976,                 1.0765,                  0.745,                0.68974,                0.76046,                0.43754,                 1.3774,                 1.0244,                  1.492,                 1.4153,                 1.1567,                 1.4749,             0.00016972,             0.00016972,             0.00016972
                     80,                0.80403,                0.64913,                 1.0725,                0.88145,                0.74754,                 1.0701,                  0.724,                0.67255,                0.73078,                0.41655,                 1.3878,                 1.0723,                 1.5043,                  1.429,                 1.2123,                 1.4848,             0.00016265,             0.00016265,             0.00016265
                     81,                0.77714,                0.62092,                  1.069,                0.84333,                0.73403,                 1.0653,                0.72563,                0.68883,                0.73743,                0.42378,                 1.3839,                 1.0645,                 1.4874,                 1.4264,                 1.1969,                 1.4778,             0.00015558,             0.00015558,             0.00015558
                     82,                0.79133,                0.63128,                 1.0729,                0.85597,                0.73572,                 1.0743,                0.75978,                0.66818,                0.74418,                0.42885,                 1.3872,                 1.0343,                 1.4862,                 1.4134,                 1.1991,                 1.4653,             0.00014851,             0.00014851,             0.00014851
                     83,                0.78798,                0.63552,                 1.0716,                0.84978,                0.73887,                 1.0723,                0.72495,                0.71259,                0.75408,                0.43682,                 1.3733,                 1.0223,                 1.4901,                 1.4163,                 1.1704,                 1.4796,             0.00014144,             0.00014144,             0.00014144
                     84,                0.80546,                0.64136,                 1.0767,                0.88092,                0.74534,                 1.0742,                0.73457,                0.69068,                0.74365,                0.43332,                 1.3738,                 1.0751,                 1.4726,                  1.406,                 1.1882,                 1.4583,             0.00013437,             0.00013437,             0.00013437
                     85,                0.80106,                0.62229,                  1.068,                0.86639,                0.74521,                 1.0656,                0.71304,                0.70718,                0.75867,                0.44135,                 1.3762,                 1.0164,                 1.4829,                 1.4145,                  1.145,                 1.4614,             0.00012731,             0.00012731,             0.00012731
                     86,                0.79194,                0.62058,                 1.0593,                0.85494,                0.71572,                 1.0548,                0.74343,                0.70845,                0.75818,                0.42962,                 1.3885,                 1.0356,                 1.5053,                 1.4375,                 1.1594,                 1.4972,             0.00012024,             0.00012024,             0.00012024
                     87,                0.77472,                0.61905,                  1.058,                0.85736,                0.70365,                 1.0575,                0.73361,                0.68889,                0.74894,                0.42947,                 1.3953,                  1.025,                 1.5082,                 1.4375,                 1.1739,                 1.4919,             0.00011317,             0.00011317,             0.00011317
                     88,                0.78009,                0.62133,                  1.061,                0.85151,                0.71936,                 1.0573,                0.73548,                0.71168,                0.76122,                0.44224,                  1.391,                  1.021,                 1.5129,                 1.4333,                 1.1576,                  1.501,              0.0001061,              0.0001061,              0.0001061
                     89,                0.75871,                0.57356,                 1.0492,                0.83004,                0.66969,                 1.0484,                0.73573,                0.71514,                0.76015,                0.44422,                 1.3577,                 1.0066,                  1.498,                 1.3957,                 1.1628,                 1.4873,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     90,                0.77002,                0.60489,                 1.0601,                0.84501,                0.70373,                 1.0595,                0.78177,                0.67614,                0.75788,                0.43843,                 1.3669,                 1.0084,                 1.5066,                 1.4204,                 1.1559,                 1.4963,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     91,                0.65967,                0.46189,                0.99478,                0.71946,                 0.4647,                 0.9976,                0.76231,                0.68792,                0.76458,                0.44482,                  1.374,                 1.0396,                 1.4984,                 1.4079,                 1.1811,                 1.4855,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     92,                 0.6418,                0.42114,                0.97655,                0.69268,                0.41166,                0.97748,                0.76272,                0.68867,                0.76138,                0.44441,                 1.3798,                 1.0058,                 1.5234,                 1.4248,                 1.1464,                 1.5066,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     93,                0.63601,                0.40715,                0.98016,                0.68383,                0.40117,                0.98079,                0.75001,                0.72003,                0.76615,                  0.445,                 1.3667,                 1.0029,                 1.5051,                 1.4134,                 1.1372,                 1.4871,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     94,                0.62394,                0.40488,                 0.9715,                0.67614,                0.41557,                0.97262,                0.74103,                0.71296,                0.76144,                 0.4397,                  1.378,                 1.0006,                 1.5208,                 1.4236,                 1.1331,                 1.5019,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     95,                0.60646,                0.40062,                0.96954,                0.65903,                0.38948,                0.96753,                0.79008,                 0.7078,                0.77963,                0.45048,                 1.3596,                0.98655,                 1.5069,                 1.3981,                 1.1153,                 1.4882,              5.662e-05,              5.662e-05,              5.662e-05
                     96,                0.60576,                0.38856,                0.97005,                0.64979,                0.37866,                0.97002,                0.74285,                 0.7286,                0.76815,                0.45023,                 1.3624,                 1.0004,                  1.508,                 1.4058,                 1.1294,                 1.4907,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     97,                0.59736,                0.38433,                0.95225,                0.64683,                0.36853,                0.94983,                0.77665,                0.70033,                0.77255,                0.44855,                 1.3693,                0.99594,                 1.5265,                  1.408,                  1.138,                 1.5001,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     98,                0.59354,                0.38349,                0.95866,                0.63667,                0.38906,                0.95562,                0.78735,                0.69093,                 0.7679,                0.44744,                 1.3746,                 1.0054,                 1.5362,                 1.4152,                 1.1319,                 1.5098,             3.5414e-05,             3.5414e-05,             3.5414e-05
