                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                 0.8809,                0.62667,                 1.2111,                0.95026,                0.67015,                 1.2287,                0.70857,                 0.6554,                 0.7125,                 0.4158,                 1.4627,                 1.2086,                 1.9882,                 1.4814,                  1.318,                 1.9801,               0.007063,               0.007063,               0.007063
                     92,                0.88167,                 0.6259,                 1.2072,                0.94922,                0.66268,                 1.2245,                0.71493,                0.65229,                0.71354,                0.41536,                 1.4636,                 1.2093,                 1.9908,                 1.4876,                 1.3075,                 1.9843,                0.00703,                0.00703,                0.00703
                     93,                0.87727,                0.62679,                 1.2076,                0.94945,                0.66834,                 1.2276,                0.71273,                0.65399,                0.71167,                 0.4138,                 1.4654,                 1.2107,                 1.9936,                 1.4905,                  1.307,                 1.9886,               0.006997,               0.006997,               0.006997
                     94,                0.87731,                0.62369,                 1.2047,                0.94271,                0.66701,                 1.2203,                0.71456,                0.65064,                0.71072,                0.41329,                 1.4679,                 1.2116,                 1.9967,                  1.492,                 1.3075,                   1.99,               0.006964,               0.006964,               0.006964
                     95,                0.86972,                0.62206,                  1.204,                0.93925,                0.65923,                 1.2216,                0.71185,                0.64932,                0.70766,                 0.4109,                 1.4694,                  1.213,                 1.9996,                 1.4969,                 1.3034,                 1.9947,               0.006931,               0.006931,               0.006931
                     96,                0.87322,                0.61784,                 1.2027,                0.94222,                0.65622,                   1.22,                0.71328,                0.64904,                0.70517,                0.41078,                 1.4714,                 1.2109,                 2.0026,                 1.4962,                   1.32,                 1.9994,               0.006898,               0.006898,               0.006898
                     97,                0.86844,                0.61844,                 1.2027,                0.93641,                0.66045,                 1.2203,                0.71087,                0.64908,                0.70968,                0.41522,                 1.4732,                 1.2104,                 2.0052,                 1.5001,                 1.3175,                 2.0042,               0.006865,               0.006865,               0.006865
                     98,                0.86519,                0.61357,                 1.1982,                 0.9321,                0.65745,                 1.2158,                0.71067,                0.64801,                0.70241,                0.40965,                 1.4776,                 1.2078,                 2.0106,                 1.4994,                 1.3221,                 2.0066,               0.006832,               0.006832,               0.006832
                     99,                0.86541,                0.61122,                  1.198,                0.93308,                0.65262,                 1.2144,                0.70733,                0.65296,                0.70089,                0.40709,                 1.4783,                 1.2077,                 2.0112,                 1.4989,                 1.3186,                 2.0078,               0.006799,               0.006799,               0.006799
                    100,                0.86023,                0.61033,                 1.1952,                0.92907,                  0.656,                 1.2122,                0.70352,                0.64848,                0.70163,                0.40857,                 1.4816,                 1.2096,                 2.0148,                 1.5036,                 1.3188,                 2.0111,               0.006766,               0.006766,               0.006766
                    101,                0.86348,                0.60808,                 1.1964,                0.92897,                0.64771,                 1.2115,                0.70798,                0.65429,                0.70371,                0.40906,                  1.483,                 1.2078,                 2.0171,                 1.5059,                 1.3141,                 2.0137,               0.006733,               0.006733,               0.006733
