                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     98,                0.77116,                0.63304,                 1.1445,                0.84915,                0.68574,                 1.1651,                0.74787,                0.70222,                0.75961,                0.43918,                 1.4028,                  1.038,                  1.691,                 1.4418,                  1.126,                 1.6856,             0.00026161,             0.00026161,             0.00026161
                     99,                0.73646,                0.59934,                 1.1258,                0.81048,                 0.6463,                  1.147,                0.74739,                0.70337,                0.76272,                0.44696,                 1.3783,                 1.0136,                 1.6733,                 1.4248,                 1.0976,                 1.6731,              0.0002569,              0.0002569,              0.0002569
                    100,                0.72661,                 0.5871,                 1.1157,                0.80548,                0.61711,                 1.1358,                 0.7512,                0.71157,                 0.7603,                0.43815,                 1.4039,                 1.0329,                 1.6983,                 1.4447,                 1.1069,                 1.6946,             0.00025218,             0.00025218,             0.00025218
                    101,                0.72568,                0.58229,                 1.1063,                0.80954,                0.62012,                   1.13,                 0.7741,                0.71102,                0.77312,                0.44911,                 1.3629,                0.99223,                 1.6641,                 1.4245,                 1.0725,                   1.67,             0.00024747,             0.00024747,             0.00024747
                    102,                0.73001,                0.58692,                 1.1127,                0.80354,                0.62869,                 1.1353,                0.78739,                0.69779,                0.77545,                0.44537,                    1.4,                0.99279,                 1.6893,                  1.446,                 1.0674,                 1.6864,             0.00024276,             0.00024276,             0.00024276
                    103,                0.72741,                0.57397,                  1.103,                0.79972,                0.60338,                 1.1185,                0.76748,                 0.6778,                0.77026,                0.44379,                 1.3962,                0.99311,                 1.6798,                 1.4458,                 1.0959,                 1.6733,             0.00023805,             0.00023805,             0.00023805
                    104,                0.73013,                0.58229,                 1.1145,                0.81207,                0.61103,                  1.132,                0.76899,                0.67153,                 0.7572,                 0.4408,                 1.3961,                 1.0333,                  1.681,                 1.4473,                 1.1309,                 1.6816,             0.00023334,             0.00023334,             0.00023334
                    105,                0.71377,                0.57897,                 1.0991,                0.78915,                0.61533,                 1.1169,                0.74751,                0.70855,                0.77605,                0.44885,                 1.3729,                 1.0217,                 1.6686,                 1.4227,                 1.1071,                  1.672,             0.00022862,             0.00022862,             0.00022862
                    106,                0.70115,                0.55201,                 1.0953,                0.77814,                0.58515,                 1.1123,                0.78123,                0.68904,                0.77349,                0.45358,                 1.3748,                 0.9872,                 1.6642,                 1.4149,                 1.0882,                 1.6644,             0.00022391,             0.00022391,             0.00022391
                    107,                0.70144,                0.55205,                 1.0935,                0.77252,                0.58168,                 1.1124,                0.77728,                0.69464,                0.76658,                0.44729,                 1.3913,                 1.0082,                 1.7104,                 1.4237,                 1.1084,                 1.7014,              0.0002192,              0.0002192,              0.0002192
                    108,                0.69323,                0.55054,                 1.0968,                0.76935,                0.57918,                 1.1156,                0.76201,                0.69684,                  0.766,                 0.4403,                 1.4042,                 1.0413,                 1.6999,                 1.4516,                 1.1342,                 1.6968,             0.00021449,             0.00021449,             0.00021449
                    109,                0.70372,                0.56317,                 1.0998,                 0.7744,                0.60142,                 1.1166,                0.76484,                0.69907,                0.77663,                0.45077,                 1.3834,                 1.0024,                 1.7173,                 1.4215,                 1.1084,                 1.7017,             0.00020977,             0.00020977,             0.00020977
                    110,                 0.6967,                0.55222,                   1.11,                0.77568,                0.58591,                 1.1337,                 0.7261,                0.73568,                 0.7761,                0.44893,                  1.382,                  1.003,                 1.7093,                 1.4371,                 1.0836,                 1.7166,             0.00020506,             0.00020506,             0.00020506
                    111,                0.68033,                0.53119,                 1.0958,                0.74733,                0.56086,                 1.1154,                 0.7676,                0.67842,                0.76625,                0.43846,                 1.4158,                 1.0635,                 1.6925,                 1.4704,                 1.1535,                  1.698,             0.00020035,             0.00020035,             0.00020035
                    112,                0.68012,                0.52972,                 1.0794,                0.74897,                0.55192,                 1.0975,                 0.7398,                0.72854,                0.76722,                0.43667,                 1.4202,                 1.0149,                 1.7113,                 1.4513,                 1.1268,                 1.6949,             0.00019564,             0.00019564,             0.00019564
                    113,                0.67869,                0.54539,                 1.0945,                0.75895,                0.59203,                 1.1154,                0.73811,                0.72701,                0.77757,                0.44504,                 1.4193,                 1.0148,                 1.7173,                 1.4632,                 1.0979,                 1.7049,             0.00019092,             0.00019092,             0.00019092
                    114,                0.68276,                0.53136,                  1.082,                0.75688,                0.57279,                  1.099,                0.76779,                0.68839,                0.76489,                 0.4426,                 1.4081,                 1.0395,                 1.7153,                 1.4513,                 1.1471,                  1.703,             0.00018621,             0.00018621,             0.00018621
                    115,                0.65103,                 0.5197,                 1.0759,                 0.7197,                 0.5481,                  1.095,                0.79145,                0.69229,                0.77141,                0.44762,                 1.3966,                 1.0331,                 1.7125,                 1.4414,                 1.1318,                 1.7011,              0.0001815,              0.0001815,              0.0001815
                    116,                0.66164,                 0.5175,                 1.0718,                0.73715,                 0.5379,                 1.0925,                0.74804,                0.71757,                0.77986,                0.45255,                 1.3948,                0.98873,                 1.7276,                 1.4383,                 1.0763,                  1.723,             0.00017679,             0.00017679,             0.00017679
                    117,                0.67755,                0.53145,                 1.0917,                 0.7561,                0.55229,                 1.1179,                0.76286,                0.69029,                 0.7669,                0.44157,                 1.4092,                  1.054,                 1.7424,                 1.4549,                 1.1576,                 1.7419,             0.00017207,             0.00017207,             0.00017207
                    118,                0.65699,                0.51064,                 1.0764,                0.72828,                 0.5328,                 1.0964,                0.79021,                0.69198,                0.77766,                0.44545,                 1.4098,                 1.0471,                 1.7437,                 1.4551,                 1.1515,                 1.7458,             0.00016736,             0.00016736,             0.00016736
                    119,                0.65714,                0.52772,                 1.0672,                0.72851,                0.56026,                 1.0869,                0.77302,                0.70278,                0.77493,                0.44312,                 1.4131,                 1.0208,                 1.7401,                  1.459,                 1.1016,                 1.7398,             0.00016265,             0.00016265,             0.00016265
                    120,                  0.643,                0.51096,                 1.0647,                0.71845,                0.54937,                 1.0884,                0.78494,                0.69591,                0.78001,                0.44947,                 1.4222,                 1.0116,                 1.7462,                 1.4638,                 1.0966,                  1.732,             0.00015794,             0.00015794,             0.00015794
                    121,                0.62976,                0.50236,                 1.0544,                  0.696,                0.52345,                 1.0736,                0.75204,                0.70639,                0.77446,                0.44847,                 1.4111,                 1.0308,                 1.7334,                 1.4583,                 1.1226,                 1.7247,             0.00015322,             0.00015322,             0.00015322
                    122,                0.63802,                0.49043,                 1.0662,                  0.711,                0.51718,                 1.0884,                0.74817,                 0.7327,                0.77638,                0.44889,                 1.4027,                 1.0292,                 1.7244,                 1.4555,                 1.1085,                 1.7249,             0.00014851,             0.00014851,             0.00014851
                    123,                0.63004,                    0.5,                 1.0635,                0.70874,                0.52991,                  1.088,                0.77004,                0.68966,                0.76748,                0.44429,                  1.404,                 1.0645,                 1.7233,                  1.457,                 1.1542,                 1.7273,              0.0001438,              0.0001438,              0.0001438
                    124,                0.61519,                 0.4864,                 1.0489,                0.68493,                 0.5069,                 1.0688,                0.76704,                  0.718,                0.78103,                0.45357,                 1.4004,                 1.0313,                 1.7196,                 1.4481,                 1.1174,                 1.7229,             0.00013909,             0.00013909,             0.00013909
                    125,                 0.6297,                 0.4802,                 1.0526,                 0.7039,                 0.4921,                 1.0688,                0.79564,                0.69251,                0.77671,                 0.4507,                  1.392,                 1.0192,                 1.7109,                 1.4373,                 1.1142,                 1.7128,             0.00013437,             0.00013437,             0.00013437
                    126,                  0.629,                0.48388,                 1.0562,                  0.698,                0.50467,                 1.0765,                0.77212,                0.71801,                0.77553,                0.44841,                 1.4014,                 1.0379,                 1.7166,                 1.4542,                  1.113,                  1.725,             0.00012966,             0.00012966,             0.00012966
                    127,                0.62749,                0.48954,                 1.0457,                0.70067,                0.49763,                 1.0651,                0.76575,                0.70037,                0.77376,                0.44646,                 1.3989,                 1.0967,                 1.7273,                 1.4504,                 1.1889,                 1.7181,             0.00012495,             0.00012495,             0.00012495
                    128,                 0.6148,                0.48398,                 1.0493,                0.68493,                0.50794,                  1.071,                0.77434,                0.70033,                0.77248,                0.43987,                 1.4358,                 1.0768,                 1.7723,                 1.4836,                 1.1657,                 1.7652,             0.00012024,             0.00012024,             0.00012024
                    129,                0.61173,                0.47548,                 1.0522,                0.68409,                0.50248,                  1.071,                0.78483,                0.69912,                 0.7863,                0.44989,                 1.4153,                 1.0113,                 1.7562,                 1.4561,                 1.1008,                  1.744,             0.00011553,             0.00011553,             0.00011553
                    130,                0.60282,                0.47912,                 1.0398,                 0.6724,                0.50406,                 1.0595,                0.74278,                0.72241,                0.77642,                0.44392,                 1.4204,                 1.0135,                 1.7555,                 1.4642,                 1.1068,                 1.7495,             0.00011081,             0.00011081,             0.00011081
                    131,                0.61664,                0.48658,                  1.041,                0.68844,                0.50605,                 1.0595,                0.76644,                0.69892,                0.76769,                0.44097,                 1.4095,                 1.0723,                 1.7502,                 1.4455,                 1.1973,                 1.7388,              0.0001061,              0.0001061,              0.0001061
                    132,                  0.601,                0.46854,                 1.0371,                0.66997,                0.50351,                 1.0545,                0.75317,                0.71737,                0.77796,                 0.4488,                 1.3909,                 1.0324,                 1.7369,                 1.4309,                 1.1445,                   1.73,             0.00010139,             0.00010139,             0.00010139
                    133,                0.60401,                0.46845,                 1.0496,                0.67758,                0.50028,                 1.0658,                0.76797,                0.71566,                0.78481,                0.45262,                 1.3936,                 1.0075,                 1.7361,                 1.4364,                 1.0931,                 1.7305,             9.6676e-05,             9.6676e-05,             9.6676e-05
                    134,                0.59996,                0.46928,                 1.0374,                0.66965,                0.49245,                 1.0579,                0.76721,                0.72992,                0.77785,                0.44966,                 1.4003,                 1.0287,                  1.759,                 1.4434,                 1.1461,                 1.7534,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    135,                0.58894,                 0.4581,                  1.026,                 0.6618,                0.47593,                 1.0456,                0.76094,                0.70888,                0.77501,                0.44379,                 1.4142,                 1.0521,                 1.7602,                 1.4649,                 1.1381,                 1.7584,             8.7251e-05,             8.7251e-05,             8.7251e-05
                    136,                0.59438,                0.45382,                  1.026,                0.67294,                0.48334,                 1.0487,                0.73051,                0.73035,                0.77635,                 0.4452,                 1.4051,                 1.0335,                 1.7532,                 1.4508,                 1.1538,                 1.7418,             8.2538e-05,             8.2538e-05,             8.2538e-05
                    137,                0.59995,                0.47747,                 1.0459,                0.66511,                0.50209,                 1.0646,                0.76943,                0.69821,                 0.7794,                0.44627,                 1.4126,                 1.0286,                 1.7558,                   1.45,                 1.1547,                 1.7387,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    138,                 0.5906,                 0.4627,                 1.0332,                0.65894,                0.49365,                 1.0556,                0.77441,                0.69514,                0.78253,                0.44906,                 1.4091,                 1.0083,                 1.7589,                 1.4492,                 1.1214,                 1.7455,             7.3114e-05,             7.3114e-05,             7.3114e-05
                    139,                0.58105,                0.45733,                 1.0251,                0.64915,                0.47578,                 1.0438,                0.78342,                 0.6977,                0.77645,                0.44402,                 1.4116,                 1.0307,                 1.7608,                 1.4538,                 1.1244,                 1.7538,             6.8401e-05,             6.8401e-05,             6.8401e-05
                    140,                0.57209,                0.43877,                  1.025,                0.63408,                0.45651,                 1.0394,                0.75705,                0.71098,                0.77789,                0.44459,                 1.4158,                 1.0226,                 1.7562,                 1.4519,                 1.1293,                 1.7364,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    141,                0.45726,                0.28961,                0.92628,                0.49978,                 0.2476,                0.93212,                0.73624,                0.71426,                0.77027,                0.44213,                 1.4278,                 1.0423,                 1.7675,                 1.4644,                 1.1636,                 1.7535,             5.8976e-05,             5.8976e-05,             5.8976e-05
                    142,                0.44462,                0.27736,                0.92384,                 0.4887,                0.24197,                0.93107,                0.77187,                0.70639,                0.77965,                0.44845,                 1.4159,                 1.0424,                  1.779,                 1.4545,                 1.1702,                 1.7662,             5.4264e-05,             5.4264e-05,             5.4264e-05
                    143,                0.43579,                0.27644,                0.92653,                0.47678,                0.23814,                0.93309,                 0.7671,                0.72437,                0.77693,                0.44412,                 1.4174,                 1.0568,                 1.7824,                 1.4614,                 1.1806,                 1.7702,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    144,                0.43223,                0.26441,                  0.916,                0.46775,                 0.2145,                0.92012,                0.79118,                0.68225,                0.77362,                0.44369,                 1.4218,                 1.0552,                  1.791,                 1.4624,                 1.1925,                 1.7773,             4.4839e-05,             4.4839e-05,             4.4839e-05
                    145,                0.43323,                0.26914,                0.92135,                 0.4691,                0.22776,                0.92789,                0.77304,                0.70004,                0.77533,                  0.447,                 1.4148,                 1.0484,                 1.7916,                 1.4516,                 1.1852,                 1.7813,             4.0127e-05,             4.0127e-05,             4.0127e-05
                    146,                 0.4241,                0.26539,                 0.9178,                0.46326,                0.22138,                0.92422,                0.78882,                0.69616,                0.77222,                0.44721,                 1.4239,                 1.0459,                 1.8022,                 1.4594,                 1.1975,                  1.784,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    147,                0.42287,                0.26609,                0.91816,                0.45798,                0.22064,                0.92286,                0.77991,                0.68425,                0.76968,                0.44659,                 1.4226,                 1.0426,                 1.8152,                 1.4636,                 1.2028,                 1.8036,             3.0702e-05,             3.0702e-05,             3.0702e-05
                    148,                0.41592,                0.25831,                 0.9104,                 0.4508,                0.21325,                0.91539,                0.77015,                0.68836,                0.76994,                0.44448,                 1.4143,                  1.058,                 1.8084,                  1.457,                 1.2192,                 1.8016,              2.599e-05,              2.599e-05,              2.599e-05
                    149,                0.41542,                0.25501,                0.90525,                0.44926,                0.20319,                0.90793,                0.76118,                0.70329,                0.76847,                0.44588,                   1.41,                  1.047,                 1.8067,                 1.4548,                 1.2098,                 1.7923,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    150,                 0.4059,                0.24682,                0.90847,                0.43775,                0.19602,                0.91184,                0.77239,                0.70343,                0.77171,                0.44666,                 1.4157,                 1.0396,                 1.8174,                 1.4519,                 1.2073,                 1.7935,             1.6565e-05,             1.6565e-05,             1.6565e-05
